Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2012,6,Puerto Rico,Food,,,,,21,0,21,0,21,,,,,,,,
2012,10,CO,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2012,10,MN,Food,Salmonella enterica,Javiana,Confirmed,,4,0,4,0,4,"cucumber; iceberg lettuce, unspecified",cucumber; iceberg lettuce,Multiple,,,,,
2012,10,AK,Food,,,,Private home/residence,16,0,16,0,16,,,,,,,,
2012,7,CA,Food,Salmonella enterica,Thompson,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0,13,0,13,pinto beans,,Grains-Beans,,,,,
2012,9,CA,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type,14,0,14,0,14,,,,,,,,
2012,11,IL,Food,Salmonella enterica,Heidelberg,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Grocery store,16,3,16,0,16,,,,,,,,
2012,10,SC,Food,Salmonella enterica,Enteritidis,Confirmed,Religious facility,33,1,3,0,33,chicken,chicken,Chicken,,,,,
2012,8,MI,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Prison/jail,90,10,90,0,90,chicken salad,n/a,Multiple,,,,,
2012,6,FL,Food,,,,Restaurant - Sit-down dining,117,0,117,0,117,"melon, unspecified; jicama and cucumber salad",,Multiple,,,,,
2012,11,IL,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,22,0,22,0,22,,,,,,,,
2012,11,OH,Food,Astrovirus,,Suspected,Caterer (food prepared off-site from where served),22,0,22,0,22,,,,,,,,
2012,11,IL,Food,Clostridium perfringens,,Confirmed,Grocery store,20,0,20,0,20,"goat, stew",,Multiple,,,,,
2012,10,MI,Food,,,,Restaurant - Sit-down dining,6,0,6,0,6,"salad, unspecified",leafy green,Vegetable Row Crops,,,,,
2012,11,NY,Food,Staphylococcus aureus; Bacillus cereus,,Suspected; Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2012,6,MI,Food,Clostridium botulinum,,Confirmed,Private home/residence,2,2,2,0,2,"meat/pasta sauce, home canned",n/a,Multiple,,,,,
2012,10,FL,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2012,11,MD,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,caesar/house salad,,Multiple,,,,,
2012,4,MD,Food,,,,Unknown,10,0,10,0,10,,,,,,,,
2012,9,FL,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2012,4,KY,Food,Other,,Suspected,Restaurant - Sit-down dining,7,0,0,0,0,,,,,,,,
2012,10,CT,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,13,1,13,0,13,,,,,,,,
2012,11,CT,Food,Norovirus Genogroup II,GII.7,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2012,10,TN,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,27,7,27,0,27,bean dishes,,Multiple,,,,,
2012,11,RI,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2012,11,GA,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2012,11,OH,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,salad dressings,,Multiple,,,,,
2012,12,IL,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),25,0,25,0,25,,,,,,,,
2012,12,MN,Food,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site),38,0,38,0,38,"potato, au gratin; ice, unspecified; alcohol",,Multiple,,,,,
2012,10,MO,Food,,,,Caterer (food prepared off-site from where served),20,0,20,0,20,,,,,,,,
2012,8,WA,Food,Vibrio parahaemolyticus,,Suspected,Private home/residence,2,0,2,0,2,"oysters, raw",,Mollusks,,,,,
2012,8,MI,Food,,,,Private home/residence,8,0,8,0,8,cake,,Multiple,,,,,
2012,11,MI,Food,,,,Banquet Facility (food prepared and served on-site),23,0,23,0,23,"balsamic asparagus and roasted red pepper; potato, unspecified; steak, filet mignon; cake, unspecified",n/a; n/a; n/a,Multiple,,,,,
2012,12,VA,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served),29,0,13,0,13,,,,,,,,
2012,12,NY,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2012,12,NY,Food,Other - Chemical/Toxin,,Confirmed,Private home/residence,2,2,2,1,2,"fish, carp",fish,Fish,,,,,
2012,10,NY,Food,Listeria monocytogenes,,Confirmed,Hospital,7,7,7,0,7,,,,,,,,
2012,11,CT,Food,Norovirus Genogroup II,other,Confirmed,School/college/university,66,0,66,0,66,multiple foods,,Unclassifiable,,,,,
2012,11,PA,Food,,,,Restaurant - Sit-down dining,12,0,12,0,12,"salad, unspecified",,Multiple,,,,,
2012,11,FL,Food,Norovirus Genogroup I; Norovirus Genogroup II,GI.9; GII.4 Sydney,Confirmed; Confirmed,Restaurant - Sit-down dining,21,0,21,0,21,"iceberg lettuce, unspecified",lettuce,Vegetable Row Crops,,,,,
2012,11,CO,Food,,,,Restaurant - Sit-down dining,20,0,20,0,20,,,,,,,,
2012,11,CA,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2012,3,WI,Food,Norovirus Genogroup I,GI.6,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2012,11,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2012,11,NH,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2012,11,WI,Food,,,,Banquet Facility (food prepared and served on-site),18,0,18,0,18,french fries,,Root/Underground,,,,,
2012,8,WA,Food,Other,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"sushi, unspecified",,Multiple,,,,,
2012,9,WA,Food,Salmonella enterica,Virchow,Confirmed,Restaurant - Sit-down dining,121,9,121,0,121,,,,,,,,
2012,12,OR,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Banquet Facility (food prepared and served on-site),125,0,,,,fruit salad,,Multiple,,,,,
2012,12,OR,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,3,,3,,3,chicken,,Chicken,,,,,
2012,11,OR,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2012,12,OH,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),26,0,0,0,0,,,,,,,,
2012,12,OH,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Banquet Facility (food prepared and served on-site),49,0,0,0,0,fruit,,Fruits,,,,,
2012,12,MN,Food,Norovirus Genogroup I,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,"romaine lettuce, unspecified",,Vegetable Row Crops,,,,,
2012,11,MN,Food,Salmonella enterica,Saintpaul,Confirmed,Private home/residence,2,0,2,0,2,"turkey, smoked",turkey,Turkey,,,,,
2012,12,FL,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, baked","buffet; egg; oysters; pork, bacon; spinach",Multiple,,,,,
2012,11,WA,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,salads,,Multiple,,,,,
2012,12,OR,Food,Norovirus Genogroup II,GII.6,Confirmed,,6,,6,,6,,,,,,,,
2012,12,CT,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2012,11,FL,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,13,0,13,0,13,,,,,,,,
2012,10,OK,Food,,,,Restaurant - Sit-down dining,12,0,12,0,12,,,,,,,,
2012,12,OK,Food,Norovirus Genogroup II,,Confirmed,Banquet Facility (food prepared and served on-site),22,0,18,0,18,,,,,,,,
2012,12,TN,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2012,12,TN,Food,Norovirus Genogroup II,GII.1,Confirmed,Restaurant - Sit-down dining,43,1,41,0,43,,,,,,,,
2012,12,MN,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,14,0,14,0,14,"spring rolls, unspecified",,Multiple,,,,,
2012,12,OH,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,7,4,7,0,7,,,,,,,,
2012,12,MN,Food,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2012,11,PA,Food,,,,Caterer (food prepared off-site from where served),61,0,61,0,61,roast beef,roast beef,Beef,,,,,
2012,11,PA,Food,Campylobacter jejuni,,Confirmed,Private home/residence,10,0,10,0,10,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",Dairy,,,,,
2012,6,UT,Food,Campylobacter jejuni,,Confirmed,Farm/dairy,12,0,7,0,9,"milk, unpasteurized","milk, unpasteurized",Dairy,,,,,
2012,12,NY,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2012,12,NY,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,house salad,,Multiple,,,,,
2012,12,NY,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2012,12,NY,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2012,12,LA,Food,Norovirus Genogroup II,unknown,Suspected,Private home/residence,12,0,12,0,12,oysters,,Mollusks,,,,,
2012,10,LA,Food,Salmonella enterica,Uganda,Confirmed,,7,5,7,0,7,hog head cheese,,Pork,,,,,
2012,12,IL,Food,,,,Restaurant - Sit-down dining,26,0,26,0,26,"shrimp coconut; shrimp dijon; green beans; mushrooms,spinach stuffed",,Multiple,,,,,
2012,12,IL,Food,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",10,0,10,0,10,,,,,,,,
2012,12,TN,Food,Norovirus Genogroup II,unknown,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,lettuce-based salads unspecified,,Multiple,,,,,
2012,12,IL,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2012,11,IL,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,crepes,,Multiple,,,,,
2012,12,MN,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,23,0,22,0,22,appetizers,,Unclassifiable,,,,,
2012,8,IL,Food,,,,Grocery store,21,0,21,0,21,cupcakes,,Multiple,,,,,
2012,12,MN,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,19,0,19,0,19,"bread, unspecified",bread,Multiple,,,,,
2012,8,IL,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Long-term care/nursing home/assisted living facility,4,4,4,0,4,,,,,,,,
2012,12,TX,Food,,,,Restaurant - Sit-down dining,7,0,0,0,0,,,,,,,,
2012,12,TX,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,143,9,,0,,,,,,,,,
2012,12,AZ,Food,Norovirus Genogroup I,,Suspected,Caterer (food prepared off-site from where served),14,0,14,0,14,,,,,,,,
2012,11,WY,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,282,1,282,0,282,,,,,,,,
2012,12,MI,Food,,,,Banquet Facility (food prepared and served on-site),71,0,20,0,20,"butter; soda, unspecified",butter; n/a,Dairy,,,,,
2012,12,MI,Food,Norovirus Genogroup II,GII.1,Confirmed,Hospital,14,0,14,0,14,grape salad,n/a,Multiple,,,,,
2012,12,CT,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,shrimp shumai,,Multiple,,,,,
2012,12,SC,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,"fish, mahi mahi",,Fish,,,,,
2012,12,OH,Food,Norovirus unknown,,Suspected,Other,4,0,4,0,4,,,,,,,,
2012,12,ID,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,28,2,28,0,28,,,,,,,,
2012,8,TX,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,"beef, brisket; barbecue sauce; onions; coleslaw; coleslaw; beans, unspecified; potato salad; potato salad",,Multiple,,,,,
2012,11,CA,Food,Norovirus Genogroup II,unknown,Suspected,Restaurant - Sit-down dining,9,0,9,0,9,salsa,,Multiple,,,,,
2012,11,TX,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,broccoli and cheese sauce,,Multiple,,,,,
2012,10,TX,Food,Salmonella enterica,,Confirmed,Private home/residence,7,1,7,0,7,"chicken; ribs, unspecified; sausage, unspecified",,Multiple,,,,,
2012,10,KS,Food,,,,Restaurant - Sit-down dining,7,1,7,0,7,,,,,,,,
2012,12,GA,Food,Norovirus Genogroup II,unknown,Suspected,Caterer (food prepared off-site from where served),31,0,31,0,31,"chicken and noodles; salad, unspecified",,Multiple,,,,,
2012,10,MI,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2012,10,CA,Food,,,,School/college/university,2,0,2,0,2,seafood cocktail; seafood cocktail,,Multiple,,,,,
2012,11,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,17,0,17,0,17,guacamole,,Multiple,,,,,
2012,10,MI,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Private home/residence,3,0,3,0,3,"apple cider, unpasteurized",apple,Fruits,,,,,
2012,11,FL,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2012,11,CA,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0,5,0,5,,,,,,,,
2012,12,FL,Food,,,,Grocery store,3,0,1,0,1,"ice, unspecified",ice,Other,,,,,
2012,11,FL,Food,,,,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,,
2012,11,FL,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"steak, unspecified",steak,Beef,,,,,
2012,4,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, jack",,Fish,,,,,
2012,5,NJ,Food,Mycotoxins,,Confirmed,Private home/residence,3,3,3,0,3,mushrooms,,Fungi,,,,,
2012,10,NJ,Food,Mycotoxins,,Confirmed,Private home/residence,3,2,3,0,3,mushrooms,,Fungi,,,,,
2012,5,NJ,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"tuna, unspecified",,Fish,,,,,
2012,8,AZ,Food,Other - Chemical/Toxin,,Confirmed,Other,5,0,2,0,2,pretzel,,Multiple,,,,,
2012,10,FL,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2012,10,FL,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,"chicken, grilled; rice, brown","chicken; beans; rice, brown",Multiple,,,,,
2012,9,AZ,Food,Other,,Suspected,School/college/university,5,0,3,0,3,"fish, white",,Fish,,,,,
2012,12,AZ,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2012,11,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2012,11,CA,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,teppanyaki (japanese cuisine),,Unclassifiable,,,,,
2012,10,NJ,Food,Mycotoxins,,Confirmed,Private home/residence,3,3,3,0,3,mushrooms,,Fungi,,,,,
2012,7,NJ,Food,Mycotoxins,,Confirmed,Unknown,2,0,2,0,2,mushrooms,,Fungi,,,,,
2012,4,NJ,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2012,10,FL,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,salads,,Multiple,,,,,
2012,12,AZ,Food,,,,Banquet Facility (food prepared and served on-site),21,1,2,0,2,,,,,,,,
2012,4,KY,Food,,,,Restaurant - Sit-down dining,12,0,10,0,10,"pizza, cheese",,Multiple,,,,,
2012,12,TN,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,3,3,0,3,"sushi, unspecified",,Multiple,,,,,
2012,12,MA,Food,Campylobacter jejuni,,Confirmed,Other,3,3,3,0,3,,,,,,,,
2012,1,NJ,Food,Norovirus Genogroup II,,Confirmed,Restaurant - other or unknown type,7,0,7,0,7,,,,,,,,
2012,12,NJ,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,28,0,0,0,28,dessert unspecified; cranberry sauce,,Multiple,,,,,
2012,2,NJ,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,,,,,,,,
2012,1,NJ,Food,,,,Banquet Facility (food prepared and served on-site),5,0,5,0,5,,,,,,,,
2012,6,NJ,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,25,2,25,0,25,,,,,,,,
2012,7,NJ,Food,,,,Private home/residence,14,0,14,0,14,,,,,,,,
2012,3,NJ,Food,Salmonella enterica,Litchfield,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2012,6,NJ,Food,Norovirus,,Suspected,Other,62,1,62,0,62,"cake, unspecified",,Multiple,,,,,
2012,9,CA,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2012,10,CA,Food,Norovirus unknown,,Confirmed,School/college/university,25,0,13,0,13,,,,,,,,
2012,11,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,18,0,17,0,17,,,,,,,,
2012,7,NJ,Food,Norovirus,,Suspected,Office/indoor workplace,10,0,10,0,10,,,,,,,,
2012,10,CA,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2012,12,IA,Food,Salmonella enterica,Mbandaka,Confirmed,,2,0,2,0,2,,,,,,,,
2012,12,KS,Food,Norovirus Genogroup II,GII.4 Sydney,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,1,5,0,5,,,,,,,,
2012,10,OK,Food,,,,,8,2,8,0,8,,,,,,,,
2012,10,NM,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,17,2,17,0,17,macaroni and cheese,,Multiple,,,,,
2012,1,CA,Food,Campylobacter jejuni,,Confirmed,Other,33,2,33,0,33,milk,raw milk,Dairy,,,,,
2012,12,TX,Food,,,,Restaurant - Sit-down dining,9,0,9,0,9,,,,,,,,
2012,9,KS,Food,,,,Grocery store,32,0,19,0,19,vegetable platter,,Multiple,,,,,
2012,11,KS,Food,,,,Caterer (food prepared off-site from where served),22,0,22,0,22,,,,,,,,
2012,11,KS,Food,,,,Banquet Facility (food prepared and served on-site),12,0,12,0,12,,,,,,,,
2012,6,Puerto Rico,Food,Ciguatoxin,,Confirmed,Private home/residence,2,2,2,0,2,"fish, mackeral",,Fish,,,,,
2012,10,FL,Food,Salmonella enterica,Javiana,Confirmed,Private home/residence,43,40,43,0,43,"chicken, baked",,Chicken,,,,,
2012,12,PA,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,3,1,3,0,3,venison,,Game,,,,,
2012,12,MI,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2012,12,MI,Food,,,,Restaurant - Sit-down dining,17,0,17,0,17,,,,,,,,
2012,10,CA,Food,,,,Grocery store,17,0,17,0,17,carne asada; beans and rice,,Multiple,,,,,
2012,12,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,16,0,15,0,16,,,,,,,,
2012,11,CA,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,,,,,,,,
2012,11,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,12,0,12,0,12,,,,,,,,
2012,10,CA,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2012,11,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2012,11,CA,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2012,12,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2012,11,CA,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2012,6,WV,Food,,,,Restaurant - Sit-down dining,31,0,31,0,31,,,,,,,,
2012,8,WV,Food,,,,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2012,11,WV,Food,,,,Banquet Facility (food prepared and served on-site),25,0,22,0,22,,,,,,,,
2012,11,MA,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,School/college/university,8,4,8,0,8,"leaf lettuce, unspecified",,Vegetable Row Crops,,,,,
2012,11,CO,Food,Norovirus unknown,,Confirmed,Caterer (food prepared off-site from where served),15,1,15,0,15,,,,,,,,
2012,12,CA,Food,,,,Restaurant - Sit-down dining,10,0,9,0,9,"cheese; yogurt, unspecified",,Dairy,,,,,
2012,8,TX,Food,,,,Private home/residence; Grocery store,12,0,12,0,12,,,,,,,,
2012,11,PA,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,3,3,3,0,3,,,,,,,,
2012,11,KS,Food,,,,,3,0,3,0,3,,,,,,,,
2012,12,CO,Food,Clostridium perfringens,,Confirmed,Banquet Facility (food prepared and served on-site),35,0,35,0,35,chicken,chicken,Chicken,,,,,
2012,12,CA,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2012,7,CO,Food,Salmonella enterica,Typhimurium,Confirmed,"Fair, festival, other temp or mobile services",29,1,29,0,29,,,,,,,,
2012,12,CA,Food,,,,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2012,11,KS,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),37,1,37,0,37,pork,pork,Pork,,,,,
2012,12,KS,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2012,7,MO,Food,"Salmonella enterica; Escherichia coli, Shiga toxin-producing",Muenchen; unknown,Suspected; Suspected,Unknown,11,0,11,0,11,,,,,,,,
2012,11,CA,Food,Mycotoxins,,Confirmed,Long-term care/nursing home/assisted living facility,6,6,6,4,6,"soup, mushroom",,Multiple,,,,,
2012,12,CO,Food,Norovirus Genogroup II,,Confirmed,Prison/jail,32,0,32,0,32,,,,,,,,
2012,7,CO,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, raw",oysters,Mollusks,,,,,
2012,11,CO,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2012,11,CO,Food,,,,Private home/residence,23,0,23,0,23,turkey,turkey,Turkey,,,,,
2012,11,CO,Food,,,,Private home/residence,5,1,5,0,5,,,,,,,,
2012,1,WI,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,28,0,0,0,28,,,,,,,,
2012,7,WI,Food,Norovirus Genogroup I,unknown,Confirmed,Restaurant - other or unknown type,7,0,7,0,7,,,,,,,,
2012,9,WI,Food,Norovirus Genogroup II,GII.2,Confirmed,Banquet Facility (food prepared and served on-site),33,0,33,0,33,,,,,,,,
2012,2,WI,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Private home/residence,9,0,9,0,9,"cake, ice cream",,Multiple,,,,,
2012,1,WI,Food,Campylobacter jejuni,,Confirmed,Unknown,8,0,8,0,8,,,,,,,,
2012,3,WI,Food,Norovirus Genogroup II,GII.4 New Orleans,Confirmed,Caterer (food prepared off-site from where served),28,0,0,0,28,,,,,,,,
2012,7,CO,Food,"Escherichia coli, Shiga toxin-producing",O111:NM,Confirmed,Private home/residence,2,0,2,0,2,raw milk,milk,Dairy,,,,,
2012,10,WI,Food,Clostridium perfringens,,Confirmed,Private home/residence,17,0,,0,,"soup, chicken noodle",,Multiple,,,,,
2012,11,WI,Food,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2012,12,WI,Food,Norovirus Genogroup II,GII.4 Sydney,Suspected,Banquet Facility (food prepared and served on-site),14,0,14,0,14,,,,,,,,
2012,4,WI,Food,Norovirus Genogroup I,GI.6,Confirmed,Caterer (food prepared off-site from where served),46,1,33,0,0,,,,,,,,
2012,11,CO,Food,Campylobacter jejuni,,Suspected,School/college/university,4,1,4,0,4,,,,,,,,
2012,4,CO,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),8,0,3,0,3,,,,,,,,
2012,11,CO,Food,,,,Caterer (food prepared off-site from where served),12,0,12,0,12,,,,,,,,
2012,4,WI,Food,Norovirus Genogroup I,unknown,Confirmed,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2012,12,KS,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2012,11,KS,Food,,,,Grocery store,2,0,2,0,2,salads,,Multiple,,,,,
2012,12,CO,Food,Salmonella unknown,,Confirmed,Prison/jail,9,0,9,0,9,chicken,chicken,Chicken,,,,,
2012,10,NH,Food,,,,Banquet Facility (food prepared and served on-site),22,,0,0,22,,,,,,,,
